p_VT1_TA,1301
p_VT1_TB,1302
p_BETA_3_CB,1303
p_CI2TORQUE_TA,1304
p_CIBETA3CB,1305
p_CIFCV68127,1306
p_CIFCV68128,1307
p_CONTROL_FCV68128,1308
p_CIFCV6871,1309
p_CIFCV6872,1310
p_CIFCV6873,1311
p_CITORQUE_TA,1312
p_CONTROL_FCV68127,1313
p_CONTROL_FCV6871,1314
p_CONTROL_FCV6872,1315
p_CONTROL_FCV6873,1316
p_FCV_68128,1317
p_K_ADECUACION_FCV68127,1318
p_K_ADECUACION_FCV68128,1319
p_K_ADECUACION_FCV6871,1320
p_K_ADECUACION_FCV6872,1321
p_K_ADECUACION_FCV6873,1322
p_PRESION_ENTRADA_TURBINA_ALTA,1323
p_PT_6804,1324
p_PT_6814,1325
p_PT_6859A,1326
p_PT_6859B,1327
p_PT_6860,1328
p_SE_6800A,1329
p_SE_6800B,1330
p_SE_6812,1331
p_SE_6813,1332
p_TAO_FCV68127,1333
p_TAO_FCV68128,1334
p_TAO_FCV6871,1335
p_TAO_FCV6872,1336
p_TAO_FCV6873,1337
p_TE_6821A,1338
p_TE_6821B,1339
p_TE_6837A,1340
p_TE_6837B,1341
p_TE_6838A1,1342
p_TE_6838A2,1343
p_TE_6838B1,1344
p_TE_6838B2,1345
p_TE_6843,1346
p_TE_6844,1347
p_TE_6845,1348
p_TE_6846,1349
p_TE_6847,1350
p_TE_6848,1351
p_TE_6849,1352
p_TE_6850,1353
p_TORQUE_TA2,1354
p_ZT_68127A,1355
p_ZT_68127B,1356
p_ZT_68128A,1357
p_ZT_68128B,1358
p_ZT_6871A,1359
p_ZT_6871B,1360
p_ZT_6872A,1361
p_ZT_6872B,1362
p_ZT_6873A,1363
p_ZT_6873B,1364
p_ALFA_2,1365
p_TAO_TA_ROTOR_1,1366
p_TAO_TB_ROTOR_1,1367
p_CONTROL_TA_TORQUE_1,1368
p_IGV_CONTROL_CB_A1,1369
p_Presion_atm_PSI,1370
p_DSH6405,1371
p_RESULTADO,1372
p_FLUJO_COMBUSTIBLE,1373
p_arrancador,1374
p_tcontrol1,1375
p_tcontrol2,1376
p_tcontrol3,1377
p_tcontrol4,1378
p_tcontrol5,1379
p_tcontrol6,1380
p_tcontrol7,1381
p_tcontrol8,1382
p_tcontrol9,1383
p_tcontrol10,1384
p_tcontrol11,1385
p_tcontrol12,1386
p_tcontrol13,1387
p_tcontrol14,1388
p_tcontrol15,1389
p_tcontrol16,1390
p_tcontrol17,1391
p_tcontrol18,1392
p_tcontrol19,1393
p_tcontrol20,1394
p_tcontrol21,1395
p_tcontrol22,1396
p_tcontrol23,1397
p_tcontrol24,1398
p_tcontrol25,1399
p_posicionVSV,1400
p_posicionFC62109,1401
p_posicionFC62108,1402
p_posicionFC62107,1403
p_posicionTBV,1404
p_posicionFC6298,1405
p_posicionIGV,1406
p_posicionVBV,1407
p_posicionPTB,1408
p_posicionST8,1409
p_VOLTAJE_SALIDA,1410
p_CONSENOBETA1TA,1411
p_CONSENOBETA2TA,1412
p_CONSTANBETA2TA,1413
p_CONSENOBETA3TA,1414
p_CONSTANBETA3TA,1415
p_CONSENOBETA1TB,1416
p_CONSENOBETA2TB,1417
p_CONSTANBETA2TB,1418
p_CONSENOBETA3TB,1419
p_CONSTANBETA3TB,1420
p_AreaTB,1421
p_AreaTA,1422
p_PreCal,1423
p_Ex,1424
p_valvulaA,1425
p_valvulaB,1426
p_valvulaC,1427
p_ControlCarga,1428
p_ConsignaCarga,1429
p_SenalCarga,1430
p_CISenalCarga,1431
p_taoSenalCarga,1432
p_CONSAREA1,1433
p_CONSAREA2_TA,1434
p_CONSAREA1_TB,1435
p_CONSAREA2_TB,1436
p_AREA1_CB,1437
p_AREA2_CB,1438
p_AREA3_CB,1439
p_AREA1_CA,1440
p_AREA2_CA,1441
p_AREA3_CA,1442
p_Flujonque_AH,1443
p_FlujoOutTanque_AH,1444
p_LargoTanque_AH,1445
p_AnchoTanque_AH,1446
p_CINivelTanque_AH,1447
p_TempAceiteTank_AH,1448
p_WElec_AH,1449
p_UTanque_AH,1450
p_TempAmbiente,1451
p_CpAceite_AH,1452
p_MasaAceite_AH,1453
p_CITempAceiteTanque_AH,1454
p_Ur_AH,1455
p_MasaAceiter_AH,1456
p_CITempAceiter_AH,1457
p_PotMaxVentilador_AH,1458
p_TaoVentilador_AH,1459
p_CIPotVentilador_AH,1460
p_PotMaxBomba_AH,1461
p_TaoBomba_AH,1462
p_CIPotBomba_AH,1463
p_VelocidadArranHidra,1464
p_VelocidadMaxAH,1465
p_TaoAH,1466
p_CIVelArranHidra,1467
p_TempMetalAH,1468
p_hMetal_AH,1469
p_Mmetal_AH,1470
p_CpMetal_AH,1471
p_ViscosidadAceite_AH,1472
p_eLub_AH,1473
p_AContac_AH,1474
p_Diametro_AH,1475
p_CITempMetalAH,1476
p_TempAceiteAH,1477
p_MAceiteAH,1478
p_CITempAceiteAH,1479
p_gral_AH,1480
p_CIAH,1481
p_Proporional_AH,1482
p_ro_AH,1483
p_errorPI_AH,1484
p_Sat_AH,1485
p_Variador_AH,1486
p_CPI_AH,1487
p_LInf_AH,1488
p_LSup_AH,1489
p_SetPoAH,1490
p_ki_AH,1491
p_kp_AH,1492
p_Nivel_Tanque_AH,1493
p_PotenciaBomba_AH,1494
p_PotenciaVentilador_AH,1495
p_PresionBombS_AH,1496
p_FlujoBombS_AH,1497
p_PresionBombP_AH,1498
p_FlujoBombP_AH,1499
p_TempAceitercambiador_AH,1500
p_TempAceitenk_AH,1501
p_FlujoOutr_AH,1502
p_VelocidadVentilador_AH,1503
p_Proporcional_AH,1504
p_TorqueAH,1505
p_DensidadAceite_AH,1506
p_Patm,1507
p_FallaVent_AH,1508
p_FallaBomb_AH,1509
p_OnOffVentilador_AH,1510
p_OnOffBomba_AH,1511
p_OnOffCalentador_AH,1512
p_Cp_agua,1513
p_VolEsp_agua,1514
p_Densidad_agua,1515
p_CI_I,1516
p_Acc_I,1517
p_Ap_valvula,1518
p_Cv_aire,1519
p_Cp_aire,1520
p_TambK,1521
p_TambC,1522
p_TambF,1523
p_Viscosidad_Aire,1524
p_R_aire,1525
p_Presion_atm,1526
p_Densidad_aire,1527
p_Tem_in_64031K,1528
p_Tem_in_64031F,1529
p_Tem_in_64031C,1530
p_Tem_in_64030K,1531
p_Tem_in_64030F,1532
p_Tem_in_64030C,1533
p_Tem_in_64033K,1534
p_Tem_in_64033F,1535
p_Tem_in_64033C,1536
p_Tem_in_64032K,1537
p_Tem_in_64032F,1538
p_Tem_in_64032C,1539
p_AreafilA,1540
p_AreafilB,1541
p_AreafilC,1542
p_Permeabilidad,1543
p_Longitud_filtro,1544
p_PDSH6405,1545
p_PDSH6405_mmH2O,1546
p_PDSH6405_inH2O,1547
p_PDSH64060,1548
p_PDSH64060_mmH2O,1549
p_PDSH64060_inH2O,1550
p_PDSH64018,1551
p_TaoHexCarcasa,1552
p_PDSH64018_mmH2O,1553
p_PDSH64018_inH2O,1554
p_WBombaA,1555
p_PI_A,1556
p_PI_B,1557
p_WBombaB,1558
p_PresionFinalBomba,1559
p_PresionFinalBombaB,1560
p_Flujo_in_agua,1561
p_Flujo_in_aguaB,1562
p_Vel_maxBombaA,1563
p_Vel_BombaA,1564
p_Vel_maxBombaB,1565
p_Vel_BombaB,1566
p_VelI_A,1567
p_CI_VelA,1568
p_CI_VelB,1569
p_Tao_bombaA,1570
p_ParInducidoMotorBomba,1571
p_AreaCal,1572
p_UCal,1573
p_Temperatura_final_Cal,1574
p_MasaCal,1575
p_CICale,1576
p_TemperaturaInicial,1577
p_Potencia_resistenciaMax,1578
p_Potencia_resistencia,1579
p_CIRes,1580
p_TaoRes,1581
p_AreaEvap,1582
p_UEvap,1583
p_Temperatura_final_Evap,1584
p_MasaEvap,1585
p_CIEvap,1586
p_Tempera_Inicial_Evap,1587
p_Potencia_frigorifica_Max,1588
p_CI_Potencia_frigorifica,1589
p_Tao_Potencia_frigorifica,1590
p_Potencia_frigorifica,1591
p_TinHexAgua,1592
p_Tem_fin_6450,1593
p_Tem_fin_6450_F,1594
p_Tem_fin_6499,1595
p_Tem_fin_6499_F,1596
p_Tem_fin_64072,1597
p_CIAireVentA,1598
p_Tem_fin_6402,1599
p_Tem_fin_6402_F,1600
p_CITem6402,1601
p_Tem_fin_64071,1602
p_CIAireVentB,1603
p_Tem_fin_64072_F,1604
p_Tem_fin_64071_F,1605
p_MasaHEXAire,1606
p_Flujo_Aire_r,1607
p_Flujo_Aire_inGen,1608
p_CIAireA,1609
p_CIAireB,1610
p_Pow_Res_Electrica,1611
p_TgasesTurbina,1612
p_Vel_in_Aire,1613
p_Vel_out_Aire,1614
p_Uturbina,1615
p_Aturbina,1616
p_MasaTurbina,1617
p_Temperatura_aire_turbina,1618
p_CIAire_Turbina,1619
p_CIMasaTurbina,1620
p_VolCuartoTurb,1621
p_Dif_PI_VentiTur_mmH2O,1622
p_Dif_PI_VentiTur_inH2O,1623
p_WVenti,1624
p_CI_PI_Venti,1625
p_Dif_PI_VentiTur,1626
p_CI_VentiVel,1627
p_Tao_Ventilador,1628
p_ParInducidoMotorVentilador,1629
p_VelMaxVenti,1630
p_VelFinalVenti,1631
p_RadioMedio,1632
p_Angulos,1633
p_VelAireIn,1634
p_Area_Ventilador,1635
p_WVentiGen,1636
p_Dif_PI_VentiGen,1637
p_ParInducidoMotorVentiGen,1638
p_RadioMedioGen,1639
p_AngulosGen,1640
p_Area_VentiladorGen,1641
p_Flujo_Aire_r_B,1642
p_CI_VentiVelGen,1643
p_Tao_VentiGen,1644
p_VelAireInGen,1645
p_VelMaxVentiGen,1646
p_VelFinalVentiGen,1647
p_PDSL6407,1648
p_OnOffBombaChiller,1649
p_AutomaticoVent,1650
p_OnOffBombaBChiller,1651
p_ManualVent,1652
p_FallaVentilador,1653
p_onoffVentTurb,1654
p_StartManualVent,1655
p_StopManualVent,1656
p_FallaVentiGen,1657
p_AutomaticoVentGen,1658
p_ManualVentGen,1659
p_onoffVentGen,1660
p_StartManualVentGen,1661
p_StopManualVentGen,1662
p_Calentamiento,1663
p_Enfriamiento,1664
p_Cv,1665
p_Cp,1666
p_R_gas,1667
p_Tiempo,1668
p_Flujo_in,1669
p_Tamb,1670
p_Humedadgasin,1671
p_DensidadAgua,1672
p_DensidadGas,1673
p_PresionSum,1674
p_PresionSum_kg,1675
p_ViscosiGas,1676
p_VelocidadGasin,1677
p_VelocidadGasin2,1678
p_XvalControl1max,1679
p_CIXvalControl1,1680
p_TaoXvalControl1,1681
p_FlujoMax,1682
p_XvalControl1,1683
p_XvalControlv1max,1684
p_CIXvalControl_1_v1,1685
p_TaoXvalControl_1_v1,1686
p_XvalControl_1_v1,1687
p_CIXvalControl_2_v1,1688
p_TaoXvalControl_2_v1,1689
p_XvalControl_2_v1,1690
p_ki_CG,1691
p_kp_CG,1692
p_LInf_CG,1693
p_LSup_CG,1694
p_SPP_v1,1695
p_errorPI_CG,1696
p_Acc_P_CG,1697
p_Acc_I_CG,1698
p_Acc_PI_CG,1699
p_Ap_valvula_CG,1700
p_CI_I_CG,1701
p_satu_CG,1702
p_Valvula_control_CG,1703
p_On_off_Valvula_YX106,1704
p_AreaTub,1705
p_VolTanqueDepu1,1706
p_AreaTanqueDepu1,1707
p_UTanqueDepu1,1708
p_TemperaturaOutTanqueDepu1,1709
p_TemperaturaOutTanqueDepu1_C,1710
p_MasaTanqueDepu1,1711
p_CIMasaTanqDepu1,1712
p_CITanqDepu1,1713
p_CI_PresionTanqueDepu1,1714
p_PresionTanqueDepu1_kg,1715
p_Eta_Fil1,1716
p_AreaFilTanqueDepu1,1717
p_CIFIL1,1718
p_NivelTanqueDepu1,1719
p_NivelTanqueDepu1mm,1720
p_TaoTanqueDepu1,1721
p_Flujo_outDepu1,1722
p_Flujo_purgaTanDepu1,1723
p_P_in,1724
p_P_out,1725
p_Temperatura_nqueDepu1,1726
p_Temperatura_final_TanSuc1,1727
p_MasaTanqueSuc1,1728
p_VolTanqueSuc1,1729
p_UTanqueSuc1,1730
p_AreaTanqueSuc1,1731
p_CIPresionOutTanSuc1,1732
p_CITanqueSuc1,1733
p_Flujo_OutTanSuc1,1734
p_CIMasaTanSuc1,1735
p_Temperatura_in,1736
p_Masa1,1737
p_VelMaximaMotorCompresor,1738
p_TaoMotorCompresor,1739
p_CIVelocidad,1740
p_DiamFlechaMotor,1741
p_Temperatura_final_1ra,1742
p_Temperatura_final_1ra_C,1743
p_Trabajo_in1,1744
p_ParInducidoMotorComp1,1745
p_CIMotorCompresor,1746
p_VelMotorCompresor,1747
p_PresionIn1ra,1748
p_PresionOut1ra,1749
p_CI1ra,1750
p_TaoComp1ra,1751
p_Eta_CIC,1752
p_onoffComp1ra,1753
p_StartManual1ra,1754
p_StopManual1ra,1755
p_LocalRemoto1ra,1756
p_Automatico1ra,1757
p_Manual1ra,1758
p_FallaCompresor,1759
p_UTanqueExp,1760
p_CITanqueExp,1761
p_MasaTanqueExp,1762
p_VolTanqueExp,1763
p_UTanqueDeExpa,1764
p_Temperatura_final_TanExp,1765
p_AreaTanqueExp,1766
p_CIPresionOutTanExp,1767
p_PresionOutTanExp_kg,1768
p_Temperatura_final_TanExp_C,1769
p_CIMasaTanqueExp,1770
p_AreaHEX,1771
p_UHEX,1772
p_Temperatura_final_HEX,1773
p_Temperatura_final_HEX_C,1774
p_MasaHEX,1775
p_CIHEX1,1776
p_PresionOutHEX,1777
p_CI_Vel_Vent_HEX,1778
p_Tao_Vent_HEX,1779
p_Vel_MAX_Vent_HEX,1780
p_OnOff_Vent_HEX,1781
p_Falla_Vent_HEX,1782
p_Velocidad_Ventilador_HEX,1783
p_VolTanqueDepu2,1784
p_AreaTanqueDepu2,1785
p_UTanqueDepu2,1786
p_TemperaturaOutTanqueDepu2,1787
p_TemperaturaOutTanqueDepu2_C,1788
p_CIMasaTanqueDepu2,1789
p_MasaTanqueDepu2,1790
p_CITanqDepu2,1791
p_CIPresionTanqueDepu2,1792
p_NivelTanqueDepu2,1793
p_NivelTanqueDepu2mm,1794
p_Eta_Fil2,1795
